price_num,bhk_number,area_sqft,price_per_sqft,locality,city,listing_url,price_lakhs
7000000,2,583,12007,Pashan Sus Road,Pune,https://www.magicbricks.com/vardayini-society-pashan-sus-road-pune-pdpid-4d4235303332363434,70.0
4500000,1,410,10976,Anand Nagar,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-570-Sq-ft-Multistorey-Apartment-FOR-Sale-Anand-Nagar-in-Pune&id=4d423735363731393231,45.0
6000000,2,529,11342,Warje,Pune,https://www.magicbricks.com/universal-residency-warje-pune-pdpid-4d4235303332363332,60.0
5500000,2,576,9549,Giridhar Nagar,Pune,https://www.magicbricks.com/universal-residency-giridhar-nagar-pune-pdpid-4d4235303332363332,55.0
7500000,2,540,13889,Warje,Pune,https://www.magicbricks.com/tirupati-nagar-warje-pune-pdpid-4d4235303332363132,75.0
3600000,1,407,8845,Narhe,Pune,https://www.magicbricks.com/sushrut-residency-narhe-pune-pdpid-4d4235303332353832,36.0
2300000,1,426,5399,Narhe,Pune,https://www.magicbricks.com/sushrut-residency-narhe-pune-pdpid-4d4235303332353832,23.0
10500000,2,906,11589,Kharadi,Pune,https://www.magicbricks.com/kolte-patil-beryl-kharadi-pune-pdpid-4d4235313135303533,105.0
14000000,3,1256,11146,Mahalunge,Pune,https://www.magicbricks.com/vtp-blue-waters-mahalunge-pune-pdpid-4d4235313232393533,140.0
3000000,1,407,7371,Narhe,Pune,https://www.magicbricks.com/sushrut-residency-narhe-pune-pdpid-4d4235303332353832,30.0
2550000,1,397,6423,Narhe,Pune,https://www.magicbricks.com/sushrut-residency-narhe-pune-pdpid-4d4235303332353832,25.5
5400000,2,634,8517,Narhe,Pune,https://www.magicbricks.com/sushrut-residency-narhe-pune-pdpid-4d4235303332353832,54.0
11000000,2,778,14139,Pimpri,Pune,https://www.magicbricks.com/sukhwani-campus-pimpri-pune-pdpid-4d4235303332353732,110.0
8500000,2,684,12427,Pimpri,Pune,https://www.magicbricks.com/sukhwani-campus-pimpri-pune-pdpid-4d4235303332353732,85.0
7500000,2,612,12255,Warje,Pune,https://www.magicbricks.com/sneha-plaza-warje-pune-pdpid-4d4235303332353236,75.0
2800000,1,550,5091,Pune,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Pune&id=4d423731343036343333,28.0
12000000,2,900,13333,Hadapsar,Pune,https://www.magicbricks.com/naren-bliss-hadapsar-pune-pdpid-4d4235303237353932,120.0
2800000,1,550,5091,Ambegaon,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-550-Sq-ft-Multistorey-Apartment-FOR-Sale-Ambegaon-in-Pune&id=4d423336373434393733,28.0
7000000,2,1000,7000,Balewadi,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-1000-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Balewadi-in-Pune&id=4d423336373433323037,70.0
23000000,3,1250,18400,Baner Chs,Pune,https://www.magicbricks.com/vatsalya-vihar-baner-chs-pune-pdpid-4d4235303033313536,230.0
1280000,1,421,3040,Chakan,Pune,https://www.magicbricks.com/naiknavare-dwarka-project-3-chakan-pune-pdpid-4d4235333435393137,12.8
4000000,1,456,8772,Chinchwad,Pune,https://www.magicbricks.com/shraddha-garden-chinchwad-pune-pdpid-4d4235303332343931,40.0
9500000,2,1100,8636,Pimple Saudagar,Pune,https://www.magicbricks.com/dwarka-sai-wonder-pimple-saudagar-pune-pdpid-4d4235313231333831,95.0
6200000,2,692,8960,Punawale,Pune,https://www.magicbricks.com/krisala-41-estera-phase-iii-punawale-pune-pdpid-4d4235313332373337,62.0
37500000,3,1167,32134,Yerawada,Pune,https://www.magicbricks.com/sagitarius-bluegrass-residences-yerawada-pune-pdpid-4d4235313233393539,375.0
130000000,5,7500,17333,Koregaon Park,Pune,https://www.magicbricks.com/gods-blessings-koregaon-park-pune-pdpid-4d4235303034323436,1300.0
18500000,3,1800,10278,Kharadi,Pune,https://www.magicbricks.com/kolte-patil-tuscan-estate-kharadi-pune-pdpid-4d4235303030373839,185.0
5500000,2,710,7746,Anand Tirth Nagar,Pune,https://www.magicbricks.com/hubtown-countrywoods-anand-tirth-nagar-pune-pdpid-4d4235303033373231,55.0
3900000,1,428,9112,Thergaon,Pune,https://www.magicbricks.com/sai-india-park-thergaon-pune-pdpid-4d4235303332343338,39.0
3800000,1,389,9769,Market Yard,Pune,https://www.magicbricks.com/runwal-park-market-yard-pune-pdpid-4d4235303332343236,38.0
4900000,2,864,5671,Kondhwa,Pune,https://www.magicbricks.com/rolling-meadows-kondhwa-pune-pdpid-4d4235303332343232,49.0
5700000,2,816,6985,Kondhwa,Pune,https://www.magicbricks.com/rolling-meadows-kondhwa-pune-pdpid-4d4235303332343232,57.0
23000000,3,1650,13939,Magarpatta,Pune,https://www.magicbricks.com/sylvania-magarpatta-city-pune-pdpid-4d4235303031373932,230.0
2800000,1,440,6364,Pisoli,Pune,https://www.magicbricks.com/shagun-sunshine-hills-pisoli-pune-pdpid-4d4235303230363632,28.0
5490000,2,850,6459,Thergaon,Pune,https://www.magicbricks.com/sai-india-park-thergaon-pune-pdpid-4d4235303332343338,54.9
11399999,2,794,14358,Kharadi,Pune,https://www.magicbricks.com/vascon-forest-edge-kharadi-pune-pdpid-4d4235313131393039,114.0
26000000,3,1365,19048,Baner,Pune,https://www.magicbricks.com/kalash-trove-baner-pune-pdpid-4d4235333533353037,260.0
18300000,2,811,22565,Kharadi,Pune,https://www.magicbricks.com/pristine-o2-world-kharadi-pune-pdpid-4d4235343139363633,183.0
20000000,3,1325,15094,Shivajinagar,Pune,https://www.magicbricks.com/sugandha-apartments-shivajinagar-pune-pdpid-4d4235323131373035,200.0
19000000,2,866,21940,Shivaji Nagar Deccan Gymkhana,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-1170-Sq-ft-Multistorey-Apartment-FOR-Sale-Shivaji-Nagar-Deccan-Gymkhana-in-Pune&id=4d423832303230333039,190.0
22000000,3,1700,12941,Kondhwa,Pune,https://www.magicbricks.com/bramhacorp-horizon-kondhwa-pune-pdpid-4d4235333537373939,220.0
26900000,3,1282,20983,Kothrud,Pune,https://www.magicbricks.com/solitaire-kothrud-kothrud-pune-pdpid-4d4235303430383730,269.0
7500000,2,780,9615,Wakad,Pune,https://www.magicbricks.com/casa-poli-wakad-pune-pdpid-4d4235303032353638,75.0
14500000,3,945,15344,Kharadi,Pune,https://www.magicbricks.com/vilas-javdekar-yashwin-orizzonte-kharadi-pune-pdpid-4d4235313838393832,145.0
4800000,2,594,8081,Kalewadi Pimpri Chinchwad,Pune,https://www.magicbricks.com/rohit-pavillion-kalewadi-pune-pdpid-4d4235303332343139,48.0
4900000,2,619,7916,Kalewadi Pimpri Chinchwad,Pune,https://www.magicbricks.com/rohit-pavillion-kalewadi-pune-pdpid-4d4235303332343139,49.0
3600000,1,469,7676,Kalewadi Pimpri Chinchwad,Pune,https://www.magicbricks.com/ratna-heritage-kalewadi-pune-pdpid-4d4235303332333939,36.0
6500000,2,696,9339,Pimpri,Pune,https://www.magicbricks.com/prem-park-pimpri-pune-pdpid-4d4235303332333532,65.0
4200000,2,540,7778,Bhosari,Pune,https://www.magicbricks.com/prakruti-heights-bhosari-pune-pdpid-4d4235303332333437,42.0
3000000,1,415,7229,Bhosari,Pune,https://www.magicbricks.com/prakruti-heights-bhosari-pune-pdpid-4d4235303332333437,30.0
3000000,1,396,7576,Narhe,Pune,https://www.magicbricks.com/pitaram-classic-narhe-pune-pdpid-4d4235303332333336,30.0
3000000,1,468,6410,Narhe,Pune,https://www.magicbricks.com/pitaram-classic-narhe-pune-pdpid-4d4235303332333336,30.0
20500000,3,1300,15769,Eon Free Zone,Pune,https://www.magicbricks.com/gera-song-of-joy-eon-free-zone-pune-pdpid-4d4235303732323033,205.0
2650000,1,612,4330,Chakan,Pune,https://www.magicbricks.com/sai-samruddhi-chakan-pune-pdpid-4d4235303738333034,26.5
13500000,3,1350,10000,Kondhwa,Pune,https://www.magicbricks.com/sobha-garnet-kondhwa-pune-pdpid-4d4235303032343236,135.0
13200000,3,1133,11650,Wagholi,Pune,https://www.magicbricks.com/geras-island-of-joy-wagholi-pune-pdpid-4d4235343136373931,132.0
15000000,3,1299,11547,Wagholi,Pune,https://www.magicbricks.com/geras-island-of-joy-wagholi-pune-pdpid-4d4235343136373931,150.0
9990000,2,827,12080,Wagholi,Pune,https://www.magicbricks.com/geras-island-of-joy-wagholi-pune-pdpid-4d4235343136373931,99.9
16100000,2,1040,15481,Eon Free Zone,Pune,https://www.magicbricks.com/marvel-cerise-eon-free-zone-pune-pdpid-4d4235303230353433,161.0
25500000,3,1405,18149,Balewadi,Pune,https://www.magicbricks.com/the-balmoral-riverside-balewadi-pune-pdpid-4d4235333039303739,255.0
8200000,2,792,10354,Pashan,Pune,https://www.magicbricks.com/kumar-papillon-pashan-pune-pdpid-4d4235303332333138,82.0
27000000,3,1240,21774,Kharadi,Pune,https://www.magicbricks.com/gagan-avencia-kharadi-pune-pdpid-4d4235303937333337,270.0
16200000,3,1158,13990,Balewadi,Pune,https://www.magicbricks.com/naiknavare-avon-vista-balewadi-pune-pdpid-4d4235303835303632,162.0
7290000,2,692,10535,Bavdhan,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-934-Sq-ft-Multistorey-Apartment-FOR-Sale-Bavdhan-in-Pune&id=4d423830333735353839,72.9
13500000,2,1255,10757,Nibm Road,Pune,https://www.magicbricks.com/ahura-the-latitude-nibm-road-pune-pdpid-4d4235303034343737,135.0
2670000,2,600,4450,Fursungi,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-600-Sq-ft-Multistorey-Apartment-FOR-Sale-Phursungi-in-Pune&id=4d423830333735343337,26.7
17100000,2,706,24221,Salisbury Park,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-954-Sq-ft-Multistorey-Apartment-FOR-Sale-Salisbury-Park-in-Pune&id=4d423830363931373033,171.0
5600000,2,630,8889,Rasta Peth,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-705-Sq-ft-Multistorey-Apartment-FOR-Sale-Rasta-Peth-in-Pune&id=4d423637313533363131,56.0
7500000,1,640,11719,Narayan Peth,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-640-Sq-ft-Multistorey-Apartment-FOR-Sale-Narayan-Peth-in-Pune&id=4d423831353834303137,75.0
2100000,2,418,5024,Hinjawadi,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-580-Sq-ft-Multistorey-Apartment-FOR-Sale-Hinjewadi-in-Pune&id=4d423735363732313839,21.0
10300000,3,999,10310,Wakad,Pune,https://www.magicbricks.com/wisteriaa-fortune-wakad-pune-pdpid-4d4235303336383233,103.0
3600000,1,410,8780,Wakad,Pune,https://www.magicbricks.com/vraj-culture-wakad-pune-pdpid-4d4235303336383137,36.0
4530000,2,665,6812,Hinjawadi,Pune,https://www.magicbricks.com/seetai-villa-hinjewadi-pune-pdpid-4d4235303336363635,45.3
3000000,1,360,8333,Dhanori,Pune,https://www.magicbricks.com/project-sankalp-nagari-dhanori-pune-pdpid-4d4235303336363538,30.0
6900000,2,729,9465,Wakad,Pune,https://www.magicbricks.com/wakadkar-stellar-rhythmm-wakad-pune-pdpid-4d4235303336363237,69.0
8500000,2,798,10652,Kaspate Wasti,Pune,https://www.magicbricks.com/wakadkar-stellar-rhythmm-kaspate-vasti-pune-pdpid-4d4235303336363237,85.0
7800000,2,727,10729,Baner,Pune,https://www.magicbricks.com/nea-baner-pune-pdpid-4d4235303336353433,78.0
6000000,2,578,10381,Baner,Pune,https://www.magicbricks.com/nea-baner-pune-pdpid-4d4235303336353433,60.0
9810000,2,885,11085,Amanora Park Town,Pune,https://www.magicbricks.com/kwality-vrindavan-heights-phase-ii-amanora-park-town-pune-pdpid-4d4235313836333839,98.1
20200000,3,1302,15515,Pashan,Pune,https://www.magicbricks.com/malpani-m-soul-strings-pashan-pune-pdpid-4d4235343231313931,202.0
8000000,2,751,10652,Warje,Pune,https://www.magicbricks.com/varanasi-society-warje-pune-pdpid-4d4235303639323932,80.0
9500000,3,1100,8636,Phase 3 Hinjewadi Rajiv Gandhi Infotech Park,Pune,https://www.magicbricks.com/pegasus-megapolis-hinjewadi-phase-3-pune-pdpid-4d4235303030373739,95.0
7700000,3,992,7762,Mohamadwadi Settlement,Pune,https://www.magicbricks.com/krishna-aviro-mohamadwadi-settlement-pune-pdpid-4d4235333933393239,77.0
16900000,3,1336,12650,Kharadi,Pune,https://www.magicbricks.com/sspl-the-strand-kharadi-pune-pdpid-4d4235343136393931,169.0
9200000,2,804,11443,Tathawade Pimpri Chinchwad,Pune,https://www.magicbricks.com/imperio-towers-by-miracle-group-tathawade-pune-pdpid-4d4235343330373333,92.0
7200000,2,727,9904,Baner,Pune,https://www.magicbricks.com/nea-baner-pune-pdpid-4d4235303336353433,72.0
8000000,2,773,10349,Wakad,Pune,https://www.magicbricks.com/mont-vert-one-wakad-pune-pdpid-4d4235303336353334,80.0
7300000,2,716,10196,Baner,Pune,https://www.magicbricks.com/mithila-residency-baner-pune-pdpid-4d4235303336353332,73.0
4200000,1,432,9722,Hinjawadi,Pune,https://www.magicbricks.com/mega-polis-splendour-and-sparklet-smart-homes-hinjewadi-pune-pdpid-4d4235303336353234,42.0
6000000,2,648,9259,Hinjawadi,Pune,https://www.magicbricks.com/mega-polis-splendour-and-sparklet-smart-homes-hinjewadi-pune-pdpid-4d4235303336353234,60.0
6600000,2,648,10185,Wakad,Pune,https://www.magicbricks.com/mark-1-wakad-pune-pdpid-4d4235303336353138,66.0
4200000,1,407,10319,Sinhgad Road,Pune,https://www.magicbricks.com/omkar-garden-sinhgad-road-pune-pdpid-4d4235303332333030,42.0
2400000,1,403,5955,Narhe,Pune,https://www.magicbricks.com/nirmitee-nest-narhe-pune-pdpid-4d4235303332323830,24.0
10400000,3,1123,9261,Pashan,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1560-Sq-ft-Multistorey-Apartment-FOR-Sale-Pashan-in-Pune&id=4d423735363731373737,104.0
9500000,3,788,12056,Pashan,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1095-Sq-ft-Multistorey-Apartment-FOR-Sale-Pashan-in-Pune&id=4d423735363731373735,95.0
8500000,2,1116,7616,Ravet,Pune,https://www.magicbricks.com/jeevan-upvan-ravet-pune-pdpid-4d4235303332313137,85.0
5400000,1,450,12000,Baner,Pune,https://www.magicbricks.com/puranik-aldea-espanola-baner-pune-pdpid-4d4235303032383634,54.0
6700000,2,716,9358,Wakad,Pune,https://www.magicbricks.com/dnv-elite-homes-wakad-pune-pdpid-4d4235303033393532,67.0
9500000,2,760,12500,Pashan,Pune,https://www.magicbricks.com/mont-vert-grande-pashan-pune-pdpid-4d4235303033323434,95.0
3500000,1,650,5385,Dighi,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-650-Sq-ft-Multistorey-Apartment-FOR-Sale-Dighi-in-Pune&id=4d423336373131393035,35.0
4400000,1,576,7639,Chinchwad,Pune,https://www.magicbricks.com/harshal-height-chinchwad-pune-pdpid-4d4235303332303836,44.0
5500000,2,594,9259,Nda Road,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-825-Sq-ft-Multistorey-Apartment-FOR-Sale-NDA-Road-in-Pune&id=4d423735363731373631,55.0
6000000,2,535,11215,Pimpri,Pune,https://www.magicbricks.com/geetai-angan-pimpri-pune-pdpid-4d4235303332303534,60.0
18000000,3,958,18789,Market Yard,Pune,https://www.magicbricks.com/gagan-vihar-market-yard-pune-pdpid-4d4235303332303432,180.0
8000000,2,850,9412,Ravet,Pune,https://www.magicbricks.com/fortune-exotica-ravet-pune-pdpid-4d4235303332303332,80.0
20800000,3,1216,17105,Bibwewadi,Pune,https://www.magicbricks.com/pavonine-kshitij-bibwewadi-pune-pdpid-4d4235313539313939,208.0
12700000,3,1070,11869,Thite Nagar,Pune,https://www.magicbricks.com/duville-riverdale-heights-thite-nagar-pune-pdpid-4d4235303836303230,127.0
13600000,2,900,15111,Viman Nagar,Pune,https://www.magicbricks.com/lunkad-goldcoast-viman-nagar-pune-pdpid-4d4235313139343833,136.0
7340000,2,720,10194,Phase 2 Hinjewadi Rajiv Gandhi Infotech Park,Pune,https://www.magicbricks.com/welworth-purnam-hinjewadi-phase-2-pune-pdpid-4d4235333138353135,73.4
6700000,2,703,9531,Undri,Pune,https://www.magicbricks.com/nyati-exuberance-i-undri-pune-pdpid-4d4235323137383733,67.0
24000000,3,1750,13714,Baner,Pune,https://www.magicbricks.com/kumar-peninsula-baner-pune-pdpid-4d4235303033353231,240.0
4500000,2,540,8333,Pisoli,Pune,https://www.magicbricks.com/advika-phase-i-pisoli-pune-pdpid-4d4235303331383035,45.0
2900000,1,500,5800,Chikhali Pimpri Chinchwad,Pune,https://www.magicbricks.com/anjani-buildconn-gaatha-chikhali-pune-pdpid-4d4235303430393731,29.0
12400000,3,973,12744,Hinjawadi,Pune,https://www.magicbricks.com/shapoorji-pallonji-sensorium-phase-ii-hinjewadi-pune-pdpid-4d4235333439343233,124.0
9300000,2,767,12125,Thite Nagar,Pune,https://www.magicbricks.com/duville-riverdale-heights-thite-nagar-pune-pdpid-4d4235303836303230,93.0
11500000,2,815,14110,Kharadi,Pune,https://www.magicbricks.com/majestique-marbella-kharadi-pune-pdpid-4d4235313838343534,115.0
2250000,1,396,5682,Chakan,Pune,https://www.magicbricks.com/vishal-garden-chakan-pune-pdpid-4d4235303331373831,22.5
3500000,2,654,5352,Khed Shivapur,Pune,https://www.magicbricks.com/suvidha-nisarg-khed-shivapur-pune-pdpid-4d4235303331373232,35.0
2300000,1,493,4665,Khed Shivapur,Pune,https://www.magicbricks.com/suvidha-nisarg-khed-shivapur-pune-pdpid-4d4235303331373232,23.0
22700000,3,993,22860,Dahanukar Colony,Pune,https://www.magicbricks.com/sarthak-sahayog-dahanukar-colony-pune-pdpid-4d4235343235393837,227.0
17400000,2,775,22452,Dahanukar Colony,Pune,https://www.magicbricks.com/sarthak-sahayog-dahanukar-colony-pune-pdpid-4d4235343235393837,174.0
3000000,1,440,6818,Chakan,Pune,https://www.magicbricks.com/spine-city-chakan-pune-pdpid-4d4235303331363835,30.0
3000000,1,495,6061,Hadapsar,Pune,https://www.magicbricks.com/sp-enterprises-mayur-heights-hadapsar-pune-pdpid-4d4235303331363831,30.0
5690000,2,657,8661,Punawale,Pune,https://www.magicbricks.com/silveroak-shriyans-punawale-pune-pdpid-4d4235303331363538,56.9
3800000,2,626,6070,Suraksha Nagar,Pune,https://www.magicbricks.com/shivai-garden-suraksha-nagar-pune-pdpid-4d4235303331363333,38.0
1800000,1,395,4557,Loni Kalbhor,Pune,https://www.magicbricks.com/samruddhi-palace-loni-kalbhor-pune-pdpid-4d4235303331363138,18.0
3500000,1,425,8235,Handewadi Road,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-590-Sq-ft-Multistorey-Apartment-FOR-Sale-Handewadi-Road-in-Pune&id=4d423735363731363435,35.0
2500000,1,425,5882,Hadapsar,Pune,https://www.magicbricks.com/patil-hill-view-hadapsar-pune-pdpid-4d4235303331353331,25.0
2750000,1,469,5864,Hadapsar,Pune,https://www.magicbricks.com/patil-hill-view-hadapsar-pune-pdpid-4d4235303331353331,27.5
4800000,1,310,15484,Balewadi Phata,Pune,https://www.magicbricks.com/square-elegance-balewadi-phata-pune-pdpid-4d4235313036353437,48.0
15000000,3,1191,12594,Thite Nagar,Pune,https://www.magicbricks.com/duville-riverdale-grand-thite-nagar-pune-pdpid-4d4235333335323135,150.0
3300000,1,472,6992,Chikhali Pimpri Chinchwad,Pune,https://www.magicbricks.com/gokulam-chikhali-pune-pdpid-4d4235303338323634,33.0
26000000,3,1200,21667,Shivajinagar,Pune,https://www.magicbricks.com/prime-avirat-shivajinagar-pune-pdpid-4d4235333635393433,260.0
18500000,4,1458,12689,Baner,Pune,https://www.magicbricks.com/merlin-ventana-baner-pune-pdpid-4d4235343138393639,185.0
2500000,1,532,4699,Kanhe,Pune,https://www.magicbricks.com/propertyDetails/1-BHK-532-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanhe-in-Pune&id=4d423830393834303239,25.0
13000000,3,1008,12897,Katraj,Pune,https://www.magicbricks.com/vaarahi-katraj-pune-pdpid-4d4235303338323033,130.0
12000000,3,1152,10417,Katraj,Pune,https://www.magicbricks.com/vaarahi-katraj-pune-pdpid-4d4235303338323033,120.0
5600000,2,673,8321,Chikhali Pimpri Chinchwad,Pune,https://www.magicbricks.com/sonigara-blue-dice-chikhali-pune-pdpid-4d4235303430383736,56.0
4500000,1,425,10588,Pimple Saudagar,Pune,https://www.magicbricks.com/gk-royale-rahadki-greens-phase-2-pimple-saudagar-pune-pdpid-4d4235303338313035,45.0
5000000,1,460,10870,Pimple Saudagar,Pune,https://www.magicbricks.com/gk-royale-rahadki-greens-phase-2-pimple-saudagar-pune-pdpid-4d4235303338313035,50.0
5000000,2,721,6935,Katraj Kondhwa Road,Pune,https://www.magicbricks.com/tyagi-the-leaf-katraj-kondhwa-road-pune-pdpid-4d4235303338303932,50.0
5000000,2,716,6983,Katraj Kondhwa Road,Pune,https://www.magicbricks.com/tyagi-the-leaf-katraj-kondhwa-road-pune-pdpid-4d4235303338303932,50.0
3750000,2,1500,2500,Pune Nashik Highway,Pune,https://www.magicbricks.com/propertyDetails/2-BHK-1500-Sq-ft-Penthouse-FOR-Sale-Pune-Nasik-Highway-in-Pune&id=4d423337303936383435,37.5
39500000,3,1767,22354,Baner,Pune,https://www.magicbricks.com/propertyDetails/3-BHK-1767-Sq-ft-Multistorey-Apartment-FOR-Sale-Baner-in-Pune&id=4d423831323337343737,395.0
10700000,2,842,12708,Hinjawadi,Pune,https://www.magicbricks.com/the-gale-at-godrej-park-world-hinjewadi-pune-pdpid-4d4235343139323231,107.0
5100000,1,499,10220,Thergaon,Pune,https://www.magicbricks.com/sai-icon-thergaon-pune-pdpid-4d4235303834333235,51.0
12500000,3,1300,9615,Kondhwa,Pune,https://www.magicbricks.com/brahma-emerald-county-kondhwa-pune-pdpid-4d4235303233313635,125.0
5100000,1,450,11333,Krantiveer Nagar,Pune,https://www.magicbricks.com/shri-vardhaman-vatika-krantiveer-nagar-pune-pdpid-4d4235303035303130,51.0
150000000,4,4800,31250,Kalyani Nagar,Pune,https://www.magicbricks.com/panchshil-trump-towers-kalyani-nagar-pune-pdpid-4d4235303139373937,1500.0
95000000,4,3900,24359,Magarpatta,Pune,https://www.magicbricks.com/yoo-pune-magarpatta-city-pune-pdpid-4d4235303236323137,950.0
5000000,2,734,6812,Undri,Pune,https://www.magicbricks.com/sai-ganga-undri-pune-pdpid-4d4235303337393238,50.0
5000000,2,720,6944,Undri,Pune,https://www.magicbricks.com/sai-ganga-undri-pune-pdpid-4d4235303337393238,50.0
3150000,1,443,7111,Undri,Pune,https://www.magicbricks.com/sai-ganga-undri-pune-pdpid-4d4235303337393238,31.5
11000000,2,880,12500,Kharadi Gaon,Pune,https://www.magicbricks.com/kolte-patil-cheryl-kharadi-gaon-pune-pdpid-4d4235303231313932,110.0
